Frame Number,Main Thread,System Used Memory,GC Reserved Memory,Total Reserved Memory,ServerFixedUpdate,TerrainGeneration,PlayerTerrainGenCheck,StructureGeneration,TerrainLogicSystem,GetUpdates,ReevaluatePropagateMarker,PropagateLogicState,CheckGateState,StatisticsSystem,NumGateBlocks,NumInputTypeBlocks,Number of Terrain Areas (Client),Number of Terrain Areas (Server),Number of Players (Client),Number of Players (Server)
35557,239285712,855855104,62210048,921665536,238073549,0,34295,0,234275005,35586,120,230063136,4102483,7233,1728.0,3348.0,0.0,76.0,0.0,1.0
35558,7160859,855855104,62210048,921665536,4369194,0,73576,0,0,0,0,0,0,6843,1728.0,3348.0,0.0,76.0,0.0,1.0
35559,4797126,855855104,62210048,921665536,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35560,2989957,855855104,62210048,921665536,760937,0,32992,0,0,0,0,0,0,3657,1728.0,3348.0,0.0,76.0,0.0,1.0
35561,4163018,855855104,62210048,921665536,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35562,1960968,855855104,62210048,921665536,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35563,4101482,855855104,62210048,921665536,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35564,1845030,855855104,62210048,921665536,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35565,5024192,855855104,62210048,921665536,3796540,0,35937,0,0,0,0,0,0,3557,1728.0,3348.0,0.0,76.0,0.0,1.0
35566,2827904,853663744,59858944,919314432,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35567,4096452,853663744,59858944,919314432,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35568,1862293,848695296,54628352,914083840,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35569,4054133,848695296,54628352,914083840,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35570,2727465,848695296,54628352,914083840,763592,0,32821,0,0,0,0,0,0,3596,1728.0,3348.0,0.0,76.0,0.0,1.0
35571,4240563,848695296,54628352,914083840,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35572,2388369,848691200,54624256,914079744,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35573,4153950,848691200,54624256,914079744,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35574,3579072,848691200,54624256,914079744,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35575,5378677,848691200,54624256,914079744,1269902,0,43041,0,0,0,0,0,0,5130,1728.0,3348.0,0.0,76.0,0.0,1.0
35576,2769434,848691200,54628352,914083840,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35577,4313029,848691200,54628352,914083840,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35578,2628960,848691200,54628352,914083840,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35579,5569315,848691200,54628352,914083840,4093708,0,42409,0,0,0,0,0,0,4579,1728.0,3348.0,0.0,76.0,0.0,1.0
35580,3462443,848691200,54632448,914087936,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35581,1922976,848691200,54632448,914087936,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35582,4209414,848691200,54632448,914087936,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35583,3548746,848691200,54632448,914087936,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35584,5484676,848691200,54632448,914087936,3966238,0,42239,0,0,0,0,0,0,4829,1728.0,3348.0,0.0,76.0,0.0,1.0
35585,3489624,848691200,54632448,914087936,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35586,4250792,848691200,54632448,914087936,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35587,4545164,848695296,54628352,914083840,1169032,0,42981,0,0,0,0,0,0,5030,1728.0,3348.0,0.0,76.0,0.0,1.0
35588,4392568,848695296,54628352,914083840,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35589,3171447,848695296,54628352,914083840,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35590,4237867,848695296,54628352,914083840,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35591,3258802,848691200,54624256,914079744,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35592,5461853,848691200,54624256,914079744,3891858,0,44293,0,0,0,0,0,0,4880,1728.0,3348.0,0.0,76.0,0.0,1.0
35593,3158504,848691200,54628352,914083840,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35594,4245071,848691200,54628352,914083840,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35595,3139688,848691200,54628352,914083840,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35596,5463746,848691200,54628352,914083840,3928247,0,43021,0,0,0,0,0,0,4959,1728.0,3348.0,0.0,76.0,0.0,1.0
35597,3296402,848691200,54628352,914083840,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35598,4294123,848691200,54628352,914083840,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35599,3509863,848691200,54628352,914083840,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35600,5460190,848691200,54628352,914083840,3983461,0,43582,0,0,0,0,0,0,3977,1728.0,3348.0,0.0,76.0,0.0,1.0
35601,3414444,848691200,54628352,914083840,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35602,4327566,848691200,54628352,914083840,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35603,3095134,848691200,54628352,914083840,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35604,5545240,848691200,54628352,914083840,4088548,0,44072,0,0,0,0,0,0,4228,1728.0,3348.0,0.0,76.0,0.0,1.0
35605,3251237,848691200,54628352,914083840,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35606,4273204,848691200,54628352,914083840,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35607,3118358,848691200,54628352,914083840,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35608,5505004,848691200,54628352,914083840,4009028,0,44753,0,0,0,0,0,0,5120,1728.0,3348.0,0.0,76.0,0.0,1.0
35609,3192086,848691200,54628352,914083840,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35610,4344367,848691200,54628352,914083840,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35611,3149857,848691200,54628352,914083840,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35612,5472623,848691200,54628352,914083840,3975696,0,43602,0,0,0,0,0,0,4870,1728.0,3348.0,0.0,76.0,0.0,1.0
35613,3233073,848691200,54628352,914083840,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35614,4321966,848691200,54628352,914083840,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35615,3183731,848691200,54628352,914083840,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35616,440871502,855855104,62210048,921665536,439431081,0,43853,0,435383270,43551,261,427925113,7322031,8346,1728.0,3348.0,0.0,76.0,0.0,1.0
35617,429372037,856117248,62210048,921665536,426086354,0,114674,0,422678854,35637,250,412299048,10253740,29875,1728.0,3348.0,0.0,76.0,0.0,1.0
35618,449797603,856117248,62210048,921665536,444791393,0,108545,0,433370565,38693,411,424593365,8651936,16299,1728.0,3348.0,0.0,76.0,0.0,1.0
35619,396879120,856117248,62210048,921665536,394109314,0,106140,0,390784921,40446,240,383936126,6718620,15670,1728.0,3348.0,0.0,76.0,0.0,1.0
35620,328067862,856117248,62210048,921665536,324045448,0,93696,0,314453411,24236,611,306696623,7649425,15048,1728.0,3348.0,0.0,76.0,0.0,1.0
35621,5807421,856117248,62210048,921665536,2505980,0,87173,0,0,0,0,0,0,7825,1728.0,3348.0,0.0,76.0,0.0,1.0
35622,257017766,853680128,62210048,921665536,255634663,0,18324,0,255038805,33072,311,250878513,4054153,6843,1728.0,3348.0,0.0,76.0,0.0,1.0
35623,14380389,853680128,62210048,921665536,11969227,0,72407,0,0,0,0,0,0,6862,1728.0,3348.0,0.0,76.0,0.0,1.0
35624,244489491,855777280,62210048,921665536,242987234,0,18976,0,242360308,26721,290,238188094,4072998,6132,1728.0,3348.0,0.0,76.0,0.0,1.0
35625,4792218,855777280,62210048,921665536,2428904,0,79278,0,0,0,0,0,0,7312,1728.0,3348.0,0.0,76.0,0.0,1.0
35626,4292520,855777280,62210048,921665536,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35627,2508304,855777280,62210048,921665536,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35628,4128352,855777280,62210048,921665536,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35629,2774714,855777280,62210048,921665536,819406,0,32932,0,0,0,0,0,0,3587,1728.0,3348.0,0.0,76.0,0.0,1.0
35630,4386446,855777280,62210048,921665536,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35631,2168236,851046400,56979456,916434944,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35632,4044986,851046400,56979456,916434944,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35633,2234491,848691200,54624256,914079744,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35634,4090100,848691200,54624256,914079744,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35635,2764114,848691200,54624256,914079744,798638,0,34024,0,0,0,0,0,0,3035,1728.0,3348.0,0.0,76.0,0.0,1.0
35636,4087907,848691200,54624256,914079744,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35637,1933215,848691200,54624256,914079744,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35638,4063451,848691200,54624256,914079744,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35639,1702804,848691200,54624256,914079744,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35640,5083694,848691200,54624256,914079744,3660936,0,38001,0,0,0,0,0,0,3327,1728.0,3348.0,0.0,76.0,0.0,1.0
35641,1982939,848691200,54628352,914083840,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35642,4081625,848691200,54628352,914083840,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35643,1862072,848691200,54628352,914083840,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35644,4098035,848691200,54628352,914083840,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35645,2712287,848691200,54628352,914083840,762791,0,33503,0,0,0,0,0,0,3326,1728.0,3348.0,0.0,76.0,0.0,1.0
35646,4240853,848691200,54628352,914083840,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35647,2090210,848691200,54624256,914079744,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35648,4050155,848691200,54624256,914079744,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35649,1811528,848691200,54624256,914079744,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35650,5020866,848691200,54624256,914079744,3674441,0,35266,0,0,0,0,0,0,3787,1728.0,3348.0,0.0,76.0,0.0,1.0
35651,2217589,848691200,54632448,914087936,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35652,1477361,848691200,54632448,914087936,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35653,4066797,848691200,54632448,914087936,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35654,1800105,848691200,54632448,914087936,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35655,4061046,848691200,54632448,914087936,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35656,2773351,848691200,54632448,914087936,765496,0,32101,0,0,0,0,0,0,2916,1728.0,3348.0,0.0,76.0,0.0,1.0
35657,4109377,848691200,54632448,914087936,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35658,2073799,848691200,54624256,914079744,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35659,4110840,848691200,54624256,914079744,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35660,1877891,848691200,54624256,914079744,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35661,4961104,848691200,54624256,914079744,3759320,0,34295,0,0,0,0,0,0,3527,1728.0,3348.0,0.0,76.0,0.0,1.0
35662,2015079,848691200,54628352,914083840,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35663,4077848,848691200,54628352,914083840,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35664,2096212,848691200,54628352,914083840,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35665,4085562,848691200,54628352,914083840,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35666,2990489,848691200,54628352,914083840,735119,0,33302,0,0,0,0,0,0,3116,1728.0,3348.0,0.0,76.0,0.0,1.0
35667,4055125,848691200,54628352,914083840,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35668,2311575,848691200,54624256,914079744,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35669,4112442,848691200,54624256,914079744,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35670,1698585,848691200,54624256,914079744,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35671,4016502,848691200,54624256,914079744,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35672,237676264,850849792,62210048,921665536,235703754,0,33603,0,234887273,31740,281,229621949,5159035,6943,1728.0,3348.0,0.0,76.0,0.0,1.0
35673,6023567,850849792,62210048,921665536,3800969,0,75280,0,0,0,0,0,0,6983,1728.0,3348.0,0.0,76.0,0.0,1.0
35674,4444204,850849792,62210048,921665536,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35675,3235127,850849792,62210048,921665536,778400,0,32792,0,0,0,0,0,0,3447,1728.0,3348.0,0.0,76.0,0.0,1.0
35676,4411764,850849792,62210048,921665536,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35677,1939518,850849792,62210048,921665536,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35678,4076455,850849792,62210048,921665536,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35679,2583134,848736256,59858944,919314432,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35680,5114332,848736256,59858944,919314432,3764079,0,38341,0,0,0,0,0,0,3376,1728.0,3348.0,0.0,76.0,0.0,1.0
35681,2301596,848695296,54628352,914083840,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35682,4192313,848695296,54628352,914083840,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35683,1969203,848695296,54628352,914083840,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35684,4166534,848695296,54628352,914083840,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35685,2829316,848695296,54628352,914083840,816982,0,33743,0,0,0,0,0,0,3446,1728.0,3348.0,0.0,76.0,0.0,1.0
35686,4308530,848695296,54628352,914083840,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35687,1383484,848691200,54624256,914079744,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35688,4064332,848691200,54624256,914079744,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35689,1946250,848687104,54620160,914075648,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35690,5028690,848687104,54620160,914075648,3713455,0,35156,0,0,0,0,0,0,3486,1728.0,3348.0,0.0,76.0,0.0,1.0
35691,1989040,848687104,54628352,914083840,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35692,4338687,848687104,54628352,914083840,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35693,1252338,848687104,54628352,914083840,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35694,4297069,848687104,54628352,914083840,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35695,2241654,848687104,54628352,914083840,938700,0,36900,0,0,0,0,0,0,2925,1728.0,3348.0,0.0,76.0,0.0,1.0
35696,4349527,848687104,54628352,914083840,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35697,1749622,848687104,54620160,914075648,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35698,4021362,848687104,54620160,914075648,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35699,1801328,848687104,54620160,914075648,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35700,4055565,848687104,54620160,914075648,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35701,2872476,848687104,54620160,914075648,981852,0,33573,0,0,0,0,0,0,3086,1728.0,3348.0,0.0,76.0,0.0,1.0
35702,4068771,848687104,54620160,914075648,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35703,1958353,848687104,54624256,914079744,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35704,4057429,848687104,54624256,914079744,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35705,1833930,848687104,54624256,914079744,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35706,5269572,848687104,54628352,914083840,1003822,0,33863,0,0,0,0,0,0,3387,1728.0,3348.0,0.0,76.0,0.0,1.0
35707,1891347,848687104,54636544,914092032,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35708,4085051,848687104,54636544,914092032,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35709,1790608,848687104,54636544,914092032,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35710,4015270,848687104,54636544,914092032,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35711,2646734,848687104,54636544,914092032,731843,0,33243,0,0,0,0,0,0,3176,1728.0,3348.0,0.0,76.0,0.0,1.0
35712,4127270,848687104,54636544,914092032,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35713,1979322,848691200,54624256,914079744,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35714,4023766,848691200,54624256,914079744,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35715,1838277,848691200,54624256,914079744,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35716,4043083,848691200,54624256,914079744,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35717,2621416,848691200,54624256,914079744,744045,0,33252,0,0,0,0,0,0,3557,1728.0,3348.0,0.0,76.0,0.0,1.0
35718,4086053,848691200,54624256,914079744,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35719,1873303,848691200,54624256,914079744,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35720,4065324,848691200,54624256,914079744,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35721,1772344,848691200,54624256,914079744,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35722,5032107,848691200,54624256,914079744,3713935,0,34304,0,0,0,0,0,0,3587,1728.0,3348.0,0.0,76.0,0.0,1.0
35723,1936000,848691200,54628352,914083840,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35724,4075182,848691200,54628352,914083840,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35725,1764419,848691200,54628352,914083840,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35726,4017154,848691200,54628352,914083840,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35727,2657814,848691200,54628352,914083840,760376,0,34084,0,0,0,0,0,0,3537,1728.0,3348.0,0.0,76.0,0.0,1.0
35728,4155754,848691200,54628352,914083840,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35729,1976748,848691200,54624256,914079744,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35730,4035428,848691200,54624256,914079744,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35731,1800317,848691200,54624256,914079744,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35732,4047821,848691200,54624256,914079744,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35733,2618941,848691200,54624256,914079744,743274,0,34515,0,0,0,0,0,0,3106,1728.0,3348.0,0.0,76.0,0.0,1.0
35734,4071796,848691200,54624256,914079744,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35735,1917286,848691200,54624256,914079744,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35736,4064011,848691200,54624256,914079744,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35737,1804934,848691200,54624256,914079744,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35738,4960894,848691200,54624256,914079744,3681835,0,33653,0,0,0,0,0,0,3115,1728.0,3348.0,0.0,76.0,0.0,1.0
35739,1865338,848691200,54628352,914083840,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35740,4076896,848691200,54628352,914083840,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35741,1794064,848691200,54628352,914083840,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35742,4015020,848691200,54628352,914083840,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35743,2635433,848691200,54628352,914083840,769803,0,34495,0,0,0,0,0,0,3657,1728.0,3348.0,0.0,76.0,0.0,1.0
35744,4149442,848691200,54628352,914083840,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35745,1980234,848691200,54624256,914079744,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35746,4034886,848691200,54624256,914079744,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35747,1786801,848691200,54624256,914079744,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35748,4069362,848691200,54624256,914079744,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35749,2847299,848691200,54624256,914079744,998332,0,33763,0,0,0,0,0,0,2976,1728.0,3348.0,0.0,76.0,0.0,1.0
35750,4079782,848691200,54624256,914079744,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35751,1869406,848691200,54624256,914079744,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35752,4069512,848691200,54624256,914079744,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35753,1803222,848691200,54624256,914079744,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35754,242727577,855855104,62210048,921665536,241507168,0,33953,0,237766303,33032,300,233597284,4059643,6542,1728.0,3348.0,0.0,76.0,0.0,1.0
35755,4689464,855855104,62210048,921665536,2306897,0,74890,0,0,0,0,0,0,6983,1728.0,3348.0,0.0,76.0,0.0,1.0
35756,4382869,855855104,62210048,921665536,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35757,3063205,855855104,62210048,921665536,718849,0,32270,0,0,0,0,0,0,3206,1728.0,3348.0,0.0,76.0,0.0,1.0
35758,4162106,855855104,62210048,921665536,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35759,1996133,855855104,62210048,921665536,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35760,4105188,855855104,62210048,921665536,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35761,2755859,855855104,62210048,921665536,766698,0,35105,0,0,0,0,0,0,3456,1728.0,3348.0,0.0,76.0,0.0,1.0
35762,4151485,855855104,62210048,921665536,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35763,2519234,853659648,59854848,919310336,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
35764,4118023,853659648,59854848,919310336,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
